"Station.Name","Dates","Province","ID","Parameter","Latitude","Longitude","Lat","Lon","SDD","SAD","SMD","minFlowDate","minSumFlowDate","minWinterQ","minSummerQ","maxLateSumQ","freshetFactor","summerRainFactor","regime","perc_Gl","maxFreshetQ","COT","minSumFlowMonth","regime_Wenger","DetectLim","nZeroYrs","nYrs","intermittent","Area_km2","KGE","KGE.sqrt","NSE","NSE.log","R2","RMSE","pbias"
"KASLO RIVER BELOW KEMP CREEK","1914-2022","BC","08NH005","Flow and Level","49°54'27"" N","116°57'12"" W",49.9075,-116.953333333333,7,10,4,1999-03-06,1999-10-31,2.57441111111111,5.8399,5.87252222222222,18.0841789060713,1.00558609260813,"Snowfall",0.00492322499844126,46.5561111111111,251,10,"Snowfall",0.001,0,65,FALSE,440.777247418885,0.675436252886915,0.680504828315335,0.526172473914926,0.506773244781185,0.526172473914926,0.782656121591295,-0.52
"KEEN CREEK BELOW KYAWATS CREEK","1973-2022","BC","08NH132","Flow and Level","49°52'21"" N","117°07'19"" W",49.8725,-117.121944444444,7,10,4,1999-03-11,1999-10-31,0.442192222222222,1.54538666666667,1.55999555555556,28.4016252358828,1.00945322565802,"Snowfall",0.019266092968062,12.5589777777778,255,10,"Snowfall",0.001,0,50,FALSE,93.4082984631405,0.823170087023378,0.817535067637771,0.654789695722093,0.648180484928592,0.654789695722093,0.16191493366437,1.32
"KELLY CREEK NEAR STEWART","1997-2021","BC","08DA012","Flow and Level","56°17'33"" N","129°13'46"" W",56.2925,-129.229444444444,7,10,4,1999-01-27,1999-08-20,0.0132611111111111,0.0989333333333333,0.299290277777778,57.4467951403435,3.02517127133872,"Hybrid",0,0.761808333333333,243,8,"Snowfall",0.001,0,25,FALSE,6.13619729472528,0.314043986233669,0.455291095969004,-0.666813314062484,0.206789372992194,-0.666813314062484,0.0211744031602063,1.37
"KEMANO RIVER ABOVE POWERHOUSE TAILRACE","1971-2021","BC","08FE003","Flow and Level","53°33'48"" N","127°57'08"" W",53.5633333333333,-127.952222222222,8,10,4,1999-03-08,1999-09-22,10.4222777777778,56.0689777777778,61.5532888888889,10.0153623914585,1.09781364541454,"Glacial",0.0989384658911266,104.382888888889,257,9,"Snowfall",0.001,0,50,FALSE,555.99975551305,0.447945747712047,0.445642047650295,0.219676099117369,0.231099825020214,0.219676099117369,6.77125612353758,0.02
"KETTLE RIVER NEAR FERRY","1928-2018","BC","08NN013","Flow","48°58'53"" N","118°45'55"" W",48.9813888888889,-118.765277777778,6,10,3,1999-09-20,1999-09-20,7.23382142857143,6.6095,11.3673928571429,28.9958709172028,1.71985669977197,"Hybrid",0,209.750952380952,233,9,"Snowfall",0.001,0,90,FALSE,5668.17974119165,0.913899296301809,0.910411863210094,0.83468929710991,0.796781811558025,0.83468929710991,1.30917472800112,-0.18
"KETTLE RIVER NEAR LAURIER","1929-2018","BC","08NN012","Flow","48°59'04"" N","118°12'55"" W",48.9844444444444,-118.215277777778,6,10,3,1999-09-30,1999-09-30,15.992880952381,12.0999285714286,22.1449880952381,23.6862830336712,1.83017510925881,"Hybrid",0,378.811904761905,233,9,"Snowfall",0.001,0,90,FALSE,9942.43049960519,0.922740443971792,0.911061508786208,0.858604770321158,0.80100495888719,0.858604770321158,2.16334243092961,-0.62
"KICKING HORSE RIVER AT GOLDEN","1911-2022","BC","08NA006","Flow and Level","51°18'04"" N","116°58'19"" W",51.3011111111111,-116.971944444444,7,10,4,1999-03-12,1999-10-31,5.59444444444444,19.8641609195402,19.4553793103448,24.1486991062562,0.979421148929916,"Snowfall",0.0377628898519889,135.098555555556,268.5,10,"Snowfall",0.001,0,55,FALSE,1840.54770738323,0.740915292007655,0.724245151057229,0.626810614404763,0.560759535920555,0.626810614404763,2.88796426299561,-1.08
"KIRBYVILLE CREEK NEAR THE MOUTH","1973-2005","BC","08ND019","Flow","51°38'22"" N","118°40'14"" W",51.6394444444444,-118.670555555556,7,10,4,1999-03-12,1999-10-31,0.964026666666667,5.0396,4.98942222222222,19.6733377592137,0.990043301496591,"Snowfall",0.026688870052213,18.9656222222222,264,10,"Snowfall",0.001,0,33,FALSE,113.523300573115,0.65600882535457,0.639920116905519,0.326068422391552,0.407330670036265,0.326068422391552,0.872389714125142,0.05
"KISPIOX RIVER NEAR HAZELTON","1963-2022","BC","08EB004","Flow and Level","55°26'01"" N","127°42'58"" W",55.4336111111111,-127.716111111111,6,10,4,1999-02-27,1999-08-31,8.29554444444445,36.4809666666667,48.9602333333333,15.38992149735,1.34207609630227,"Snowfall",0.00206151997634073,127.667777777778,239,8,"Snowfall",0.001,0,59,FALSE,1859.16959852618,0.72911874307611,0.707711308330579,0.463685468946345,0.441454288808257,0.463685468946345,5.36047490333603,0.04
"KITIMAT RIVER BELOW HIRSCH CREEK","1964-2022","BC","08FF001","Flow and Level","54°02'55"" N","128°41'25"" W",54.0486111111111,-128.690277777778,8,10,4,1999-03-10,1999-09-08,59.9247777777778,112.716333333333,189.384666666667,4.00729062176099,1.68018831935035,"Hybrid",0.0214326286420087,240.136,223,9,"Snowfall",0.001,0,57,FALSE,1998.75330532986,0.556892642296462,0.57754001648511,0.450620926995327,0.442961650918799,0.450620926995327,16.1235755778461,-0.4
"KLASKISH RIVER NEAR KLASKINO INLET","1998-2022","BC","08HE009","Flow and Level","50°17'24"" N","127°41'52"" W",50.29,-127.697777777778,5,10,3,1999-08-19,1999-08-19,6.38184696969697,1.27156811594203,13.1511144927536,1.30004423056971,10.3424380714444,"Rainfall",0,8.29668333333333,116,8,"Rainfall",0.001,0,25,FALSE,36.8549984634295,0.731336481430037,0.743560190756146,0.502145360295726,0.473913764277628,0.502145360295726,0.096103100287203,3.78
"KLINAKLINI RIVER EAST CHANNEL (MAIN) NEAR THE MOUTH","1977-2022","BC","08GE002","Flow and Level","51°08'41"" N","125°35'39"" W",51.1447222222222,-125.594166666667,8,10,4,1999-03-11,1999-10-31,66.2093333333333,265.280222222222,260.327555555556,11.4080257231273,0.981330433813803,"Glacial",0.174572179995715,755.317777777778,277,10,"Snowfall",0.001,0,44,FALSE,5786.43388999469,0.354069493866025,0.374561478587054,0.145456649456851,0.102978185955848,0.145456649456851,33.580440580956,-0.85
"KOKSILAH RIVER AT COWICHAN STATION","1914-2022","BC","08HA003","Flow and Level","48°43'40"" N","123°40'14"" W",48.7277777777778,-123.670555555556,5,11,1,1999-08-29,1999-08-29,17.9696222222222,0.314952873563218,23.1436222222222,0.965818857256629,73.4828101753349,"Rainfall",0,17.3554,110,8,"Rainfall",0.001,0,70,FALSE,229.065298730053,0.63141406565543,0.639057299005451,0.503671896774012,0.489852228951241,0.503671896774012,0.0707205658772679,-3.35
"KOOTENAY RIVER AT FORT STEELE","1963-2022","BC","08NG065","Flow and Level","49°36'43"" N","115°38'07"" W",49.6119444444444,-115.635277777778,7,10,4,1999-03-11,1999-10-31,36.4403333333333,85.2164444444444,84.599,16.9919777535881,0.99275439795136,"Snowfall",0.00213840723526725,619.193333333333,254,10,"Snowfall",0.001,0,60,FALSE,11426.7622425073,0.72409682380145,0.72741302509625,0.551756597559828,0.582988823621225,0.551756597559828,10.0543779098614,-0.69
"KOOTENAY RIVER AT KOOTENAY CROSSING","1939-2022","BC","08NF001","Flow and Level","50°53'13"" N","116°02'45"" W",50.8869444444444,-116.045833333333,6,10,4,1999-03-24,1999-10-31,0.225414444444445,1.79373888888889,1.76483222222222,85.2906498154017,0.983884685309704,"Snowfall",0.000165604179462915,19.2257444444444,259,10,"Snowfall",0.001,0,77,FALSE,420.799948010213,0.644408339599543,0.680787147608165,0.508230031672736,0.55939838519259,0.508230031672736,0.388336065557677,-2.3
"KSEDIN TRIBUTARY NO. 2 CREEK NEAR NEW AIYANSH","1997-2017","BC","08DB014","Flow and Level","55°01'05"" N","129°20'40"" W",55.0180555555556,-129.344444444444,8,10,4,1999-03-24,1999-09-01,0.126765079365079,0.406995238095238,0.778053968253968,13.8183241090882,1.91170287862656,"Hybrid",0,1.75168095238095,239,9,"Snowfall",0.001,0,21,FALSE,17.9243968214403,0.706590702675944,0.634629162781516,0.451252193113309,0.287546297975136,0.451252193113309,0.059258583083297,-0.37
"KUSKANAX CREEK NEAR NAKUSP","1914-2022","BC","08NE006","Flow and Level","50°16'58"" N","11°74'44"" W",50.2827777777778,-117.730643,7,10,4,1999-03-11,1999-09-19,2.61033333333333,5.56436666666667,8.28231111111111,19.8386327842336,1.48845530987853,"Snowfall",4.17141176168724e-06,51.7854444444444,244,9,"Snowfall",0.001,0,61,FALSE,319.079250497864,0.734928041016289,0.741986774251486,0.565732512946916,0.507194515990173,0.565732512946916,0.875164434796554,-0.08
"LARDEAU RIVER AT MARBLEHEAD","1917-2022","BC","08NH007","Flow and Level","50°15'46"" N","116°58'05"" W",50.2627777777778,-116.968055555556,7,10,4,1999-03-11,1999-10-16,14.2560833333333,30.3095833333333,31.78,13.1164863342939,1.04851325900774,"Snowfall",0.00872888458800736,186.989722222222,249.5,10,"Snowfall",0.001,0,74,FALSE,1630.30499534738,0.574037823645653,0.572758656371583,0.372495953592304,0.354346413283152,0.372495953592304,4.78238733645134,0.72
"LAVENTIE CREEK NEAR THE MOUTH","1976-2021","BC","08JA015","Flow and Level","53°39'07"" N","127°32'15"" W",53.6519444444444,-127.5375,8,10,4,1999-03-10,1999-09-22,0.60405888888889,5.27372666666667,6.19279222222222,28.0397790502397,1.17427250474785,"Glacial",0.0667177633687175,16.9376777777778,258,9,"Snowfall",0.001,0,45,FALSE,81.4711453872395,0.360154909045003,0.354896520994146,0.0679600040932521,0.0713404742587179,0.0679600040932521,0.675097247231469,3.4
"LEMON CREEK ABOVE SOUTH LEMON CREEK","1973-2021","BC","08NJ160","Flow and Level","49°41'49"" N","117°26'45"" W",49.6969444444444,-117.445833333333,7,10,4,1999-03-10,1999-10-01,1.10033555555556,1.71534444444444,2.11868777777778,17.3812735912883,1.23513839138236,"Snowfall",0,19.1252333333333,243,10,"Snowfall",0.001,0,49,FALSE,180.430662316584,0.786966871902819,0.77769093509697,0.623162487549123,0.564003241216006,0.623162487549123,0.21213357935518,1.46
"LILLOOET RIVER NEAR PEMBERTON","1914-2020","BC","08MG005","Flow and Level","50°20'09"" N","122°48'00"" W",50.3358333333333,-122.8,8,10,4,1999-03-11,1999-10-31,31.8971428571429,87.1227586206897,85.6065517241379,9.53848989156443,0.982596890633905,"Glacial",0.169866448376603,304.250574712644,267,10,"Snowfall",0.001,0,98,FALSE,2075.85944404238,0.533302219725385,0.570974772521546,0.626787933694335,0.533167591481826,0.626787933694335,14.2574179899711,-4.22
"LINE CREEK AT THE MOUTH","1971-2022","BC","08NK022","Flow and Level","49°53'29"" N","114°50'00"" W",49.8913888888889,-114.833333333333,6,10,4,1999-02-28,1999-10-31,0.577787777777778,1.14125777777778,1.13455,13.7823383826049,0.994122469166573,"Snowfall",0,7.96326666666667,247,10,"Snowfall",0.001,0,52,FALSE,136.425151543796,0.609572726374016,0.598022006920202,0.438262459469428,0.38734181711825,0.438262459469428,0.165476007582187,-0.85
"LINGFIELD CREEK NEAR THE MOUTH","1974-2021","BC","08MA006","Flow and Level","51°40'25"" N","124°08'43"" W",51.6736111111111,-124.145277777778,7,10,4,1999-03-16,1999-10-07,0.0954466666666666,0.123288888888889,0.198313333333333,47.6670857488767,1.60852559480894,"Hybrid",0,4.54966444444444,241,10,"Snowfall",0.001,0,47,FALSE,96.043500588559,0.587338779461033,0.579406083757001,0.273375326423194,0.341529797128807,0.273375326423194,0.0318787048792966,-2.08
"LITTLE SWIFT RIVER AT THE MOUTH","1971-2022","BC","08KE024","Flow and Level","52°54'53"" N","121°46'02"" W",52.9147222222222,-121.767222222222,7,10,4,1999-03-10,1999-09-08,0.473185057471264,1.18914444444444,2.21362873563218,24.8643147885893,1.86153057012882,"Hybrid",0,11.7654222222222,237,9,"Snowfall",0.001,0,50,FALSE,129.450148932562,0.779492557760092,0.807199256232922,0.631516128489304,0.641517952653057,0.631516128489304,0.219399425087185,-2.41
"LITTLE WEDEENE RIVER BELOW BOWBYES CREEK","1966-2022","BC","08FF003","Flow and Level","54°08'11"" N","128°41'24"" W",54.1363888888889,-128.69,8,10,4,1999-03-09,1999-09-05,7.48268888888889,12.4419888888889,25.8987,4.8997983493753,2.0815562713714,"Hybrid",0.00427692466314545,36.6636666666667,223,9,"Snowfall",0.001,0,57,FALSE,179.95680467165,0.788932643014585,0.790240536984395,0.615275624508799,0.648803751662153,0.615275624508799,1.34468390966686,3.33
"LOST HORSE CREEK NEAR CHRISTIAN VALLEY","1998-2022","BC","08NN028","Flow and Level","49°21'56"" N","118°50'57"" W",49.3655555555556,-118.849166666667,6,10,4,1999-09-18,1999-09-18,0.0384739130434782,0.0154014492753623,0.0370521739130434,26.3150638490225,2.40575891596876,"Hybrid",0,1.01244347826087,234,9,"Snowfall",0.001,1,25,FALSE,30.2791488778573,0.715744009465063,0.788242339576012,0.690739331742967,0.711561926138377,0.690739331742967,0.00296061254464658,-10.45
"MAMQUAM RIVER ABOVE RING CREEK","1990-2020","BC","08GA075","Flow and Level","49°43'33"" N","123°06'07"" W",49.7258333333333,-123.101944444444,8,11,4,1999-09-23,1999-09-23,15.0767948717949,14.5557948717949,29.1029466666667,2.61652729068396,1.99940621058491,"Hybrid",0.0228395451151026,39.4488452380952,208,9,"Snowfall",0.001,0,26,FALSE,274.657504876337,0.678374753195312,0.679683687730788,0.536450318298358,0.348336988369775,0.536450318298358,2.42677633091008,-7.22
"MATHER CREEK BELOW HOULE CREEK","1972-2021","BC","08NG076","Flow and Level","49°42'49"" N","115°53'48"" W",49.7136111111111,-115.896666666667,6,10,3,1999-02-23,1999-10-31,0.302704444444444,0.516025555555556,0.513962222222222,17.9320973153131,0.996001490020951,"Snowfall",0,5.42812555555556,240,10,"Snowfall",0.001,0,50,FALSE,137.181600872449,0.589452240502188,0.59731145403307,0.321281509107738,0.336858591419003,0.321281509107738,0.107773830930197,-2.18
"MCGREGOR RIVER AT LOWER CANYON","1959-2022","BC","08KB003","Flow and Level","54°13'52"" N","121°40'07"" W",54.2311111111111,-121.668611111111,7,10,4,1999-03-05,1999-09-19,38.4004444444444,184.109666666667,207.407444444444,15.4581833543593,1.12654293606407,"Snowfall",0.0309552874907702,593.601111111111,247,9,"Snowfall",0.001,0,63,FALSE,4774.44643243673,0.312518977220439,0.333173361735116,-0.0351399807067528,0.062177837661463,-0.0351399807067528,31.5852954041125,3.1
"MCKALE RIVER NEAR 940 M CONTOUR","1971-2021","BC","08KA009","Flow and Level","53°26'38"" N","120°13'12"" W",53.4438888888889,-120.22,7,10,4,1999-03-20,1999-10-31,1.16387333333333,6.0921,6.01267777777778,26.7063070614984,0.986963079689726,"Snowfall",6.71575604687608e-05,31.0827586206897,258,10,"Snowfall",0.001,0,51,FALSE,253.485001725475,0.564028459767285,0.613390150453196,0.171390784284153,0.378958296034472,0.171390784284153,0.890381049555564,2.16
"MOFFAT CREEK NEAR HORSEFLY","1964-2022","BC","08KH019","Flow and Level","52°18'56"" N","121°24'30"" W",52.3155555555556,-121.408333333333,6,10,3,1999-09-16,1999-09-16,0.989867816091954,0.950857471264368,2.35322777777778,14.318119800043,2.47484807018307,"Hybrid",0,14.1730459770115,221,9,"Snowfall",0.001,0,55,FALSE,545.235302817336,0.816597647713567,0.878610645266503,0.719866122749166,0.777103864776142,0.719866122749166,0.220329299668727,-3.88
"MORICE RIVER NEAR HOUSTON","1961-2022","BC","08ED002","Flow and Level","54°07'00"" N","127°25'35"" W",54.1166666666667,-127.426388888889,8,10,4,1999-04-09,1999-09-30,17.4303888888889,77.0095555555556,78.3533333333333,11.5261532381186,1.01744949400219,"Glacial",0.0502027414608767,200.905333333333,256,9,"Snowfall",0.001,0,61,FALSE,1889.0707516984,0.674829119757621,0.678399048843185,0.394022345721237,0.415428278749087,0.394022345721237,9.65640675091598,1.65
"MORKILL RIVER BELOW HELLROARING CREEK","1998-2021","BC","08KA013","Flow and Level","53°40'54"" N","120°35'29"" W",53.6816666666667,-120.591388888889,7,10,4,1999-03-19,1999-09-07,5.69675362318841,28.2047391304348,32.4122608695652,25.8415929743866,1.14917782857953,"Snowfall",0,147.213188405797,254,9,"Snowfall",0.001,0,24,FALSE,1263.2071637634,0.575353173655454,0.614513041901514,0.297314002208358,0.361180518585088,0.297314002208358,4.21060479278473,-0.59
"MOYIE RIVER ABOVE NEGRO CREEK","1964-2018","BC","08NH120","Flow and Level","49°25'19"" N","115°56'28"" W",49.4219444444444,-115.941111111111,6,10,4,1999-09-16,1999-09-16,0.716491666666667,0.432722619047619,2.47805595238095,33.537441867034,5.72666147620135,"Hybrid",0,24.0292976190476,235,9,"Snowfall",0.001,0,54,FALSE,239.05575209664,0.75294453433774,0.791245279534802,0.687064063976486,0.68224739680898,0.687064063976486,0.106415356552173,-3.95
"MOYIE RIVER AT EASTPORT","1915-2018","BC","08NH006","Flow","48°59'57"" N","116°10'47"" W",48.9991666666667,-116.179722222222,6,10,3,1999-09-30,1999-09-30,4.82135802469136,2.35691358024691,6.75838271604938,17.2906818938366,2.86747158346865,"Hybrid",0,83.3645679012346,231,9,"Snowfall",0.001,0,90,FALSE,1573.72605750089,0.80400216766472,0.829668259382149,0.703761938765491,0.73709282544387,0.703761938765491,0.414500180017811,-1.89
"MULLER CREEK NEAR THE MOUTH","1977-2022","BC","08KB006","Flow and Level","54°17'48"" N","120°58'38"" W",54.2966666666667,-120.977222222222,7,10,4,1999-03-07,1999-08-31,0.513818390804598,3.71521954022989,5.04748444444444,32.1705986666045,1.35859654854532,"Snowfall",0.00615670481212368,16.5298452380952,244,8,"Snowfall",0.001,0,43,FALSE,102.704851594136,0.57707120868788,0.571829584848511,0.226489146466498,0.299422220791433,0.226489146466498,0.558130064827696,0.16
"NAHATLATCH RIVER BELOW TACHEWANA CREEK","1973-2021","BC","08MF065","Flow and Level","49°57'13"" N","121°51'46"" W",49.9536111111111,-121.862777777778,8,10,4,1999-03-11,1999-10-09,12.2802333333333,20.5196666666667,29.8983448275862,7.732817611856,1.45705801723158,"Snowfall",0.0194259676371658,94.9608045977012,241,10,"Snowfall",0.001,0,45,FALSE,714.527996598238,0.461614040260872,0.453809720484384,0.118558552192354,0.142100056583434,0.118558552192354,2.85621184075403,0.98
"NANIKA RIVER AT OUTLET OF KIDPRICE LAKE","1950-2022","BC","08ED001","Flow and Level","53°55'49"" N","127°27'06"" W",53.9302777777778,-127.451666666667,8,10,4,1999-04-02,1999-09-24,6.26127777777778,23.3259666666667,29.7270666666667,13.8863916665927,1.2744194952978,"Snowfall",0.0316743893621082,86.9465555555555,249,9,"Snowfall",0.001,0,53,FALSE,719.616601397554,0.556124578245138,0.553006821935796,0.143269042872001,0.182591102618785,0.143269042872001,3.53679811536624,1.55
"NASS RIVER ABOVE SHUMAL CREEK","1929-2022","BC","08DB001","Flow and Level","55°15'44"" N","129°05'06"" W",55.2622222222222,-129.085,7,10,4,1999-03-12,1999-10-31,137.183444444444,746.035555555556,734.788888888889,14.9210100668124,0.984924757831024,"Glacial",0.062125280480145,2046.91555555556,259,10,"Snowfall",0.001,0,85,FALSE,18293.6617945131,0.588990522556393,0.609542130031861,0.438661976209037,0.449579085110316,0.438661976209037,93.5425905866667,1.46
"NAUTLEY RIVER NEAR FORT FRASER","1950-2021","BC","08JB003","Flow and Level","54°05'06"" N","124°36'03"" W",54.085,-124.600833333333,6,10,3,1999-03-18,1999-10-30,10.8975,14.2378390804598,15.9441111111111,9.61401952537534,1.11984065987886,"Snowfall",0.00021891966391554,104.768777777778,239.5,10,"Snowfall",0.001,0,69,FALSE,6570.08370557121,0.66915639549427,0.723574821982735,0.582606632558528,0.60986819669677,0.582606632558528,3.51583590421113,-2.27
"NIMPKISH RIVER ABOVE WOSS RIVER","1990-2022","BC","08HF005","Flow and Level","50°12'53"" N","126°36'38"" W",50.2147222222222,-126.610555555556,7,11,4,1999-09-09,1999-09-09,51.9500444444444,13.6710666666667,116.7615,1.21786571030631,8.54077467742093,"Rainfall",0.000227808613350517,63.2681777777778,120,9,"Rainfall",0.001,0,33,FALSE,773.737654978048,0.704673020144651,0.734327934449803,0.528101450016079,0.538526532045952,0.528101450016079,1.80873160053482,-4.72
"NORTH ALOUETTE RIVER AT 232ND STREET, MAPLE RIDGE","1911-2021","BC","08MH006","Flow and Level","49°14'33"" N","122°34'48"" W",49.2425,-122.58,6,11,3,1999-08-26,1999-08-26,2.76874222222222,0.480281111111113,5.27438888888889,0.997020708962112,10.9818786682799,"Rainfall",0,2.76049333333334,121,8,"Rainfall",0.001,0,64,FALSE,32.8725002376417,0.735262477587176,0.735717127190198,0.603178644853482,0.518272440151124,0.603178644853482,0.0686728385307758,0.8
"NORTH THOMPSON RIVER AT BIRCH ISLAND","1960-2021","BC","08LB047","Flow and Level","51°36'06"" N","119°54'51"" W",51.6016666666667,-119.914166666667,7,10,4,1999-03-13,1999-10-31,31.6923333333333,99.1754444444444,98.1868888888889,13.8950184236636,0.99003225484803,"Snowfall",0.0407133928061671,440.365555555556,256,10,"Snowfall",0.001,0,62,FALSE,4493.77332780051,0.675379203074652,0.639394570052631,0.471269292137828,0.39287180905978,0.471269292137828,14.5104667898538,0.77
"NORTH THOMPSON RIVER AT MCLURE","1958-2022","BC","08LB064","Flow and Level","51°02'27"" N","120°14'25"" W",51.0408333333333,-120.240277777778,7,10,4,1999-03-13,1999-10-31,92.9211111111111,261.013888888889,259.750555555556,14.4920302765787,0.995159899962752,"Snowfall",0.0184887570893719,1346.61555555556,253,10,"Snowfall",0.001,0,65,FALSE,19587.6733236335,0.755330051316816,0.731970852991193,0.618746278154355,0.534867780655848,0.618746278154355,39.5287790081162,-0.24
"OYSTER RIVER BELOW WOODHUS CREEK","1973-2022","BC","08HD011","Flow and Level","49°53'40"" N","125°14'30"" W",49.8944444444444,-125.241666666667,7,11,3,1999-09-16,1999-09-16,10.791,2.63293111111111,22.7504033333333,2.06357870241662,8.64071347606681,"Hybrid",0.001125659069729,22.2680777777778,158,9,"Hybrid",0.001,0,47,FALSE,297.505348382321,0.709996638903419,0.713975048032795,0.479013771393109,0.49793198460956,0.479013771393109,0.428360370889814,-0.78
"PALLANT CREEK NEAR QUEEN CHARLOTTE","1962-2020","BC","08OB002","Flow and Level","53°03'26"" N","132°03'04"" W",53.0572222222222,-132.051111111111,4,10,3,1999-08-15,1999-08-15,7.42416666666667,1.87707356321839,14.3908620689655,-Inf,7.66664788794492,"Rainfall",0,-Inf,114,8,"Rainfall",0.001,0,49,FALSE,81.1849494953493,0.679979387470759,0.70166755291583,0.464895952310673,0.550889979995875,0.464895952310673,0.415944336099515,-1.38
"PASAYTEN RIVER ABOVE CALCITE CREEK","1975-2021","BC","08NL069","Flow and Level","49°05'56"" N","120°34'45"" W",49.0988888888889,-120.579166666667,7,10,4,1999-03-10,1999-10-09,1.99407,2.07822333333333,3.84162666666667,17.8139517001242,1.84851483719267,"Hybrid",0,35.5222666666667,238.5,10,"Snowfall",0.001,0,47,FALSE,565.161303616489,0.862806647269378,0.84527014849414,0.734047405579829,0.682856021773299,0.734047405579829,0.307394267865442,1.08
"PENNASK CREEK NEAR QUILCHENA","1920-2021","BC","08LG016","Flow and Level","49°57'53"" N","120°08'05"" W",49.9647222222222,-120.134722222222,6,10,3,1999-02-21,1999-10-05,0.137841111111111,0.157943333333333,0.227507777777778,28.5140701451752,1.44043925739893,"Snowfall",0,3.93041111111111,237,10,"Snowfall",0.001,0,52,FALSE,85.943699520421,0.29547216735143,0.468048954037334,0.148413200243762,0.369289585172959,0.148413200243762,0.0768437203955095,-9.83
"PREMIER CREEK NEAR QUEEN CHARLOTTE","1971-2020","BC","08OA003","Flow and Level","53°15'30"" N","132°04'30"" W",53.2583333333333,-132.075,4,11,3,1999-08-14,1999-08-14,0.0143977777777778,0.00238275862068966,0.040598717948718,-Inf,17.0385357527181,"Rainfall",0,-Inf,105,8,"Rainfall",0.001,0,47,FALSE,0.538200120218739,0.498480144102714,0.556174173950326,0.297639720568445,0.240305922652979,0.297639720568445,0.000448339779594269,-4.12
"PUGH CREEK NEAR NAHWITTI LAKE","1998-2022","BC","08HF012","Flow and Level","50°44'04"" N","127°52'56"" W",50.7344444444444,-127.882222222222,4,10,1,1999-08-20,1999-08-20,2.80543333333333,0.191122727272727,4.5610884057971,1.12470206622863,23.8647097123543,"Rainfall",0,3.15527666666667,107,8,"Rainfall",0.001,0,24,FALSE,25.4097009319591,0.568618727956703,0.626106501247824,0.557228724667631,-0.0701363333881261,0.557228724667631,0.0204592414922656,-24.15
"QUESNEL RIVER AT LIKELY","1924-2022","BC","08KH001","Flow and Level","52°36'57"" N","121°34'20"" W",52.6158333333333,-121.572222222222,7,10,4,1999-03-25,1999-10-31,38.4981111111111,93.6253333333333,93.4372222222222,9.38051794748949,0.997990809704876,"Snowfall",0.0144943160415575,361.132222222222,257,10,"Snowfall",0.001,0,96,FALSE,5963.90489484845,0.759691971815568,0.758874080971144,0.55811035263035,0.599938943704325,0.55811035263035,17.0022761678002,0.06
"QUESNEL RIVER NEAR QUESNEL","1939-2021","BC","08KH006","Flow and Level","52°50'35"" N","122°13'31"" W",52.8430555555556,-122.225277777778,7,10,4,1999-03-16,1999-10-31,72.1062222222222,177.017777777778,176.874,8.95886624054635,0.999187777749881,"Snowfall",0.0143926842484045,645.99,252,10,"Snowfall",0.001,0,83,FALSE,11564.3191381809,0.777700321123207,0.750367673157515,0.612780590743797,0.544359458610786,0.612780590743797,26.8454083474296,0.15
"REDFISH CREEK NEAR HARROP","1967-2021","BC","08NJ061","Flow and Level","49°37'21"" N","117°03'20"" W",49.6225,-117.055555555556,7,10,4,1999-03-10,1999-09-16,0.183945679012346,0.207830952380952,0.44477619047619,20.5894765151893,2.14008637972711,"Hybrid",0,3.78734523809524,245,9,"Snowfall",0.001,0,49,FALSE,25.973109956893,0.519623685472459,0.533493597283691,0.190896841068824,0.157249044824348,0.190896841068824,0.0413061095050586,0.08
"RENEGADE CREEK NEAR KITIMAT","1997-2022","BC","08FF006","Flow and Level","53°56'56"" N","128°44'15"" W",53.9488888888889,-128.7375,7,11,4,1999-08-09,1999-08-09,0.309269565217391,0.0828305555555556,0.7939375,1.71089898592288,9.58507998256145,"Hybrid",0,0.529128985507246,125,8,"Rainfall",0.001,0,26,FALSE,5.53365025642302,0.842231976369978,0.871514710094506,0.76744261206068,0.698957194105942,0.76744261206068,0.00984212191734348,-1.09
"RENFREW CREEK NEAR PORT RENFREW","1997-2022","BC","08HA069","Flow and Level","48°38'12"" N","124°17'30"" W",48.6366666666667,-124.291666666667,5,11,1,1999-08-20,1999-08-20,1.77124861111111,0.122104347826087,3.41434637681159,1.27035228601293,27.9625290794284,"Rainfall",0,2.25010972222222,102,8,"Rainfall",0.001,0,25,FALSE,10.1709004768687,0.594163709646372,0.679503875909479,0.495191014808531,0.477151214435787,0.495191014808531,0.0143754117612088,-12.19
"ROBERTS CREEK AT ROBERTS CREEK","1959-2022","BC","08GA047","Flow and Level","49°25'15"" N","123°38'24"" W",49.4208333333333,-123.64,5,11,3,1999-08-26,1999-08-26,1.22169222222222,0.125553333333333,1.98058333333333,1.17207370832625,15.7748367227739,"Rainfall",0,1.43191333333333,116,8,"Rainfall",0.001,0,63,FALSE,31.1449500802786,0.301724850883093,0.276815401175675,0.0793229803231818,0.0653884960873571,0.0793229803231818,0.0152171106767095,-1.24
